N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,10489,0,0.2284825452611996,0.10376335999999885,0.3971,0.0957,0.10094555102040578,0.029386367346938478,0.5080860857532027,1.372281044567047
150000,5000,11772,0,0.13522286474620338,0.0979124799999991,0.3747,0.143,0.09430448979591637,0.05486881632653162,0.46658509027214895,2.629865113458371
150000,5000,10153,0,0.2154060054053274,0.09916319999999865,0.3619,0.1721,0.09312416326530394,0.03490359183673342,0.5591456590176201,-0.3352271785962659
150000,5000,7474,0,0.1138225015953227,0.0988423999999985,0.3872,0.1866,0.09337567346938552,0.06390595918367302,0.2938558793371151,1.955209343018554
150000,5000,6949,0,0.09477079433185076,0.09965175999999866,0.4051,0.1871,0.09732048979591565,0.06747689795918324,0.27879778498798913,2.2532117099983906
150000,5000,10468,0,0.13224216482825568,0.10040431999999866,0.3911,0.1568,0.09810440816326334,0.05579665306122433,0.4528510568093053,2.1737680527531604
150000,5000,9322,0,0.13043063319263426,0.09862639999999862,0.3847,0.1392,0.09796163265305856,0.05377257142857157,0.5152515429853122,2.672305048800306
150000,5000,6921,0,0.12233404698739747,0.10291775999999886,0.391,0.2023,0.10005559183673242,0.06090791836734778,0.5358165969591783,1.2764549305044712
150000,5000,9227,0,0.14556287932275147,0.10669735999999805,0.4141,0.1106,0.10431714285714012,0.05484685714285805,0.4704470847622097,4.466095145601708
150000,5000,8157,0,0.14837720725461212,0.0989118399999982,0.403,0.1441,0.096593306122447,0.050110367346939744,0.2697263060676973,2.0406241075674663
150000,5000,11732,0,0.3506038843432897,0.1008399999999985,0.38,0.0006,0.0968792653061206,9.23265306122449e-05,0.5201903490148547,-0.7911329659273303
150000,5000,9013,0,0.21058831828103597,0.09885311999999834,0.3648,0.0978,0.09386767346938603,0.035054448979592284,0.55902731169567,2.2133959308940985
150000,5000,9841,0,0.2201096274583677,0.09272999999999866,0.3666,0.1116,0.08966073469387568,0.02888473469387763,0.34993685334970714,0.5826637987428749
150000,5000,9969,0,0.1770827809242267,0.09882207999999852,0.3998,0.1044,0.0972275918367328,0.04094857142857184,0.3272578564773483,2.7673793987086652
150000,5000,9434,0,0.13824859393482158,0.10046055999999891,0.3863,0.1108,0.09988391836734505,0.052230530612245016,0.5796215018691515,4.064662898586791
150000,5000,9731,0,0.1520953391810672,0.10283839999999846,0.4009,0.1523,0.09906204081632432,0.052309387755102674,0.3914170722078785,1.9706339540698923
150000,5000,6687,0,0.11573397137014763,0.09904703999999853,0.4204,0.1509,0.0976432653061198,0.05935461224489841,0.14788523338742166,2.7881934765697944
150000,5000,8808,0,0.28399195517771336,0.10347495999999853,0.3805,0.0362,0.09840808163265113,0.01699591836734705,0.5806427356876316,4.009785658099658
150000,5000,9924,0,0.15270168672517626,0.09547943999999822,0.3969,0.0933,0.09519567346938547,0.045169469387755255,0.2723884638156322,4.270979663766531
150000,5000,7649,0,0.3087256856560323,0.10043055999999888,0.4034,0.1018,0.09811787755101793,0.007977795918367414,0.32786242993215925,-2.3727024882918477
150000,5000,4974,0,0.08397878341610865,0.10229615999999904,0.3989,0.1853,0.09963469387754828,0.07325697959183673,0.43531666932725865,2.822180242438462
150000,5000,8452,0,0.16005077977868232,0.10379231999999874,0.3721,0.181,0.09624677551020201,0.054057469387754804,0.5811244496388718,1.2365775921843671
150000,5000,8948,0,0.08593391998624578,0.10087927999999849,0.3787,0.1691,0.09546163265305897,0.07436514285714234,0.47310915646692286,3.5501842262103023
150000,5000,7054,0,0.20619509157045846,0.10007503999999813,0.4235,0.1599,0.09999616326530318,0.03172391836734673,0.21117945896674004,-0.4075054963946153
150000,5000,13653,0,0.313722198647868,0.09997959999999899,0.357,0.1071,0.09601379591836588,0.008443265306122522,0.7499604002013371,-2.3654070968933896
150000,5000,6902,0,0.11119363762525891,0.09802535999999845,0.3725,0.1882,0.09194824489795712,0.06486612244897955,0.3871549818317545,1.9911578497749096
150000,5000,6899,0,0.08032662319816153,0.09809943999999825,0.4062,0.1765,0.09641126530611978,0.0706112653061227,0.23137628881244127,2.899355887342402
150000,5000,10226,0,0.2756213651299414,0.10379623999999822,0.4023,0.0533,0.0974302040816303,0.02045395918367324,0.3107195299687541,2.6208556550184037
150000,5000,9800,0,0.36416374515218,0.09627799999999882,0.3631,0.0001,0.08971306122448769,3.722448979591837e-05,0.3909941151241551,0.8966072220416375
150000,5000,6889,0,0.1434029139212274,0.10288895999999843,0.4047,0.1768,0.09820514285714009,0.05595640816326584,0.31857764768068225,1.5289950263358156
150000,5000,9760,0,0.1398318906044076,0.09625023999999835,0.3792,0.1721,0.09590555102040628,0.049363918367346396,0.48686950268044976,1.0425273913838304
150000,5000,3174,0,0.08890344058778188,0.10329863999999825,0.4417,0.2187,0.10170277551020081,0.07115926530612197,0.11489916205674246,1.6751675694663561
150000,5000,8782,0,0.15352743890724396,0.09435199999999858,0.3884,0.0904,0.09487999999999747,0.04359330612244951,0.34520209853884176,4.239330253113726
150000,5000,8405,0,0.2085753580775772,0.10188103999999853,0.4166,0.1364,0.09848253061224276,0.03494922448979571,0.2157312078611311,0.5403921766824462
150000,5000,10135,0,0.2364875957342889,0.1016702399999991,0.4036,0.1181,0.09784408163265028,0.02771559183673486,0.3147484154421601,0.18718249782305088
150000,5000,10012,0,0.16453563727991172,0.1019679999999984,0.3821,0.1001,0.09528595918367136,0.05102236734693856,0.4287484913786183,4.690899392503095
150000,5000,8513,0,0.20600633910394972,0.0976421599999984,0.3871,0.0883,0.09379608163265056,0.03477248979591851,0.31270521094659054,2.7915578205346234
150000,5000,6476,0,0.14078433605369567,0.10471023999999822,0.4176,0.1615,0.09773485714285428,0.059996408163265076,0.17704887016633575,2.4304654292283865
150000,5000,8063,0,0.15251707562684957,0.10196007999999869,0.4116,0.1433,0.10068032653060938,0.049268734693878755,0.3505197688737022,1.976150745459031
150000,5000,9796,0,0.23552432517728972,0.09682071999999838,0.385,0.0927,0.09706726530612,0.02274759183673468,0.4738638231095438,0.3623843707947977
150000,5000,10354,0,0.10871568215046823,0.10182855999999874,0.3874,0.1441,0.09952718367346734,0.0641905306122441,0.5524565682084026,3.642248953954096
150000,5000,11143,0,0.2891066976914062,0.10365367999999799,0.4181,0.1062,0.1024870204081607,0.01183510204081655,0.3590339512567587,-1.831307587411084
150000,5000,7160,0,0.13074319206166518,0.10537023999999799,0.4086,0.1774,0.10241722448979342,0.05958914285714247,0.4497767079399373,1.847249552247683
150000,5000,9788,0,0.1269136351140795,0.098992639999999,0.3758,0.1442,0.09442889795918154,0.05896195918367365,0.45992807140167813,3.042850183372625
150000,5000,7268,0,0.1727065275088323,0.1070854399999986,0.4101,0.106,0.10199273469387503,0.049095510204081684,0.4177373361985826,3.9293449316120865
150000,5000,10824,0,0.17551006575325534,0.1063502399999978,0.4025,0.1156,0.10351469387754783,0.045671102040815856,0.5568848104454224,2.8149102340863372
150000,5000,12084,0,0.18590953828547163,0.09977567999999827,0.3685,0.1508,0.09480440816326355,0.042181469387755556,0.5583497807803087,0.9256192062988858
150000,5000,9686,0,0.27650935289812395,0.09815711999999863,0.3902,0.0858,0.09364334693877292,0.017622204081632564,0.2746838428882605,-0.2924215528661646
150000,5000,10481,0,0.15682932026009977,0.09772087999999854,0.3609,0.1427,0.09103436734693666,0.05141600000000149,0.47580481537589325,2.2464706090778774
150000,5000,6480,0,0.2881315509877628,0.09568647999999873,0.3858,0.1478,0.09773281632652846,0.00802685714285721,0.4935998813395407,-2.769405813410677
150000,5000,5882,0,0.15878492026043822,0.10210071999999809,0.4213,0.1431,0.09891730612244608,0.04932187755102027,0.1893822967395909,1.9901080938912254
150000,5000,8668,0,0.11377789813146966,0.09720735999999866,0.4001,0.1473,0.0949617142857113,0.05973216326530642,0.23130290085392896,2.9876447940425295
150000,5000,7787,0,0.09349636143441253,0.09829007999999909,0.4004,0.1499,0.09759787755101805,0.06536620408163227,0.33645662323120945,3.48858792469356
150000,5000,6552,0,0.10448868081113305,0.09958271999999845,0.3967,0.1834,0.09716408163265053,0.06431779591836705,0.35582253673733116,2.0899714509322633
150000,5000,10666,0,0.2616562769507279,0.10601215999999895,0.3912,0.0546,0.09826865306122191,0.02581175510204074,0.45869026727901546,4.074622245643265
150000,5000,6959,0,0.2275965184372044,0.10417215999999863,0.4015,0.133,0.10008318367346647,0.031007020408163118,0.4271044743749419,0.1619436119177537
150000,5000,6069,0,0.125064615859101,0.09860287999999853,0.3872,0.1433,0.09445208163265054,0.05891004081632704,0.3394876486582277,3.07896244760337
150000,5000,8657,0,0.158956964526763,0.10429583999999864,0.4051,0.1505,0.10354114285714036,0.04783167346938739,0.5308644263622604,1.5501958779742382
150000,5000,9654,0,0.10120820703206923,0.09862055999999826,0.3773,0.1843,0.09554971428571207,0.06543591836734809,0.49229248832088346,2.161397115992459
150000,5000,4186,0,0.1133181466790728,0.10036567999999828,0.419,0.1538,0.09880661224489519,0.06106220408163274,0.20620145928307582,2.848733446838378
150000,5000,4856,0,0.15067526812131904,0.09384383999999837,0.3913,0.1367,0.09111526530612,0.04741885714285755,0.1575605376987543,2.0262087738079093
150000,5000,9719,0,0.2462548233032239,0.1001293599999987,0.3886,0.0717,0.09863208163265086,0.02248604081632628,0.5016265579942388,1.4777911467281857
150000,5000,10085,0,0.3460475382380044,0.09906799999999859,0.3802,0.0003,0.09618448979591643,7.624489795918368e-05,0.487994080173891,0.2859422021879699
150000,5000,9686,0,0.1505821931940471,0.09723407999999903,0.3941,0.0967,0.09611183673469165,0.04745436734693963,0.33851777552798606,4.37966776346998
150000,5000,10229,0,0.18186342426079094,0.10149639999999881,0.3908,0.0902,0.1000339591836713,0.040486367346939514,0.5370574034295043,3.6929474136607623
150000,5000,9125,0,0.14168365347436163,0.09676047999999894,0.3817,0.1498,0.09727469387754877,0.04821412244898063,0.5185591176352294,1.6163778879800188
150000,5000,5293,0,0.13291371835678678,0.09787055999999808,0.4101,0.1854,0.09766065306122178,0.05215167346938838,0.24433589207465928,0.9518129874936223
150000,5000,5244,0,0.12331318416034176,0.09712759999999836,0.4061,0.142,0.09641093877550752,0.055195020408164215,0.23232243966823535,2.7117667137673838
150000,5000,11247,0,0.27104365710601896,0.10041799999999877,0.3844,0.1004,0.09674065306122215,0.01844081632653026,0.4663760435550626,-0.6481515171841695
150000,5000,9962,0,0.18359069010716178,0.10335639999999857,0.4026,0.1302,0.09950326530611996,0.04308171428571368,0.39228097870454026,1.76387054104445
150000,5000,6495,0,0.20839972912355387,0.10144735999999813,0.4147,0.1511,0.09945232653060952,0.03346024489795941,0.27189755818325356,-0.0296635779259922
150000,5000,9890,0,0.2630951954055899,0.10388815999999863,0.3908,0.1149,0.09948734693877309,0.021731836734693682,0.514098359269407,-0.5589090311394502
150000,5000,9715,0,0.35386773649853964,0.09914599999999843,0.3768,0.0001,0.09463069387754906,4e-06,0.45777375325393704,-1.1027964465679785
150000,5000,8352,0,0.12652236874025657,0.10152207999999817,0.3874,0.1829,0.09594236734693692,0.06149306122448982,0.400565179327655,1.852411943068472
150000,5000,9683,0,0.1220673129040799,0.10460559999999837,0.4307,0.1529,0.10432448979591552,0.05936742857142797,0.31135680492278933,2.705300019364213
150000,5000,8049,0,0.27465161688510853,0.10158983999999854,0.39,0.0962,0.09827036734693642,0.017350285714285686,0.4714483190913697,-0.7023724826539339
150000,5000,9374,0,0.25977424302541086,0.09521071999999864,0.3797,0.0652,0.09404342857142646,0.0178455510204083,0.400905169348685,0.8247411143305996
150000,5000,8383,0,0.07633246812633476,0.10651055999999874,0.4188,0.1992,0.10209746938775216,0.08070914285714269,0.3370397827295648,2.9836476033422223
150000,5000,11888,0,0.18702965326740095,0.0977479199999986,0.3722,0.0902,0.09563910204081408,0.03825167346938786,0.5531857485868942,3.2873913175388356
150000,5000,8853,0,0.1651922059739892,0.10118959999999827,0.4224,0.107,0.09918048979591529,0.04581510204081677,0.18957364249833583,3.3564168809233466
150000,5000,5901,0,0.2053888537000318,0.09820031999999873,0.4022,0.1135,0.09533126530612007,0.03413910204081605,0.22604418152341882,1.27008422066027
150000,5000,10069,0,0.1534982160180759,0.10501167999999911,0.3985,0.1599,0.10331746938775281,0.05080946938775581,0.5911307785959028,1.5493961352749208
150000,5000,6677,0,0.08385597983951532,0.10058303999999907,0.3899,0.195,0.09931363265305884,0.07072473469387645,0.5164297635529029,2.286904981797535
150000,5000,9196,0,0.15848643535026652,0.10388519999999873,0.3923,0.1551,0.10166130612244682,0.049261142857144204,0.5890849148872684,1.5468592682058802
150000,5000,10441,0,0.19532465268998334,0.107382399999998,0.4051,0.0803,0.10417959183673273,0.040396979591836475,0.5567349721700335,4.578581550542968
150000,5000,7730,0,0.192283561134739,0.09592527999999848,0.3974,0.1629,0.09352759183673258,0.03644220408163256,0.19853441115007783,0.007462689041626252
150000,5000,9630,0,0.12933287051305808,0.1000956799999984,0.4105,0.1574,0.10023934693877316,0.0540995918367354,0.34364457741721033,1.9747833009712321
150000,5000,7472,0,0.15133424489860636,0.10121079999999873,0.4031,0.1042,0.09880824489795681,0.050399755102042164,0.3589466431149841,4.265167247474648
150000,5000,8402,0,0.28762998361826686,0.09873383999999807,0.3885,0.1516,0.09345934693877342,0.015787918367346842,0.2841461935659485,-1.952631523108152
150000,5000,10015,0,0.13978403066595246,0.10064015999999848,0.381,0.1187,0.0972900408163242,0.05461991836734664,0.5269049614791603,3.881233230387447
150000,5000,9655,0,0.14851876141287967,0.09854231999999843,0.3742,0.1426,0.09307583673469186,0.05303746938775542,0.4182106384673277,2.436987240175062
150000,5000,9127,0,0.11421519308456818,0.09658151999999842,0.3946,0.1579,0.09576432653061012,0.05779746938775572,0.3189898724028793,2.3409003403186235
150000,5000,8009,0,0.11104386751716833,0.10006519999999873,0.394,0.1604,0.09502032653060957,0.0651057959183681,0.29405969981113317,2.9944533376726348
150000,5000,8509,0,0.09524079057452284,0.09986095999999844,0.3995,0.1833,0.09518293877550753,0.06980383673469505,0.24624368300386165,2.583925342861413
150000,5000,5534,0,0.14450421228822097,0.10034647999999875,0.3998,0.1813,0.09554995918367071,0.05446432653061304,0.2583781733536611,1.2652779366765439
150000,5000,9914,0,0.13341874258478803,0.10098031999999896,0.3862,0.1397,0.09631599999999782,0.05809763265306084,0.42907559063396583,3.157103352616608
150000,5000,9028,0,0.21013626564393129,0.10226167999999843,0.4035,0.1173,0.09962391836734436,0.03386979591836657,0.38814097755206434,1.0729484017065283
150000,5000,6252,0,0.09624466578786262,0.10365207999999856,0.396,0.1994,0.09832555102040588,0.07257812244897897,0.41107338047941416,2.308172690396101
150000,5000,5114,0,0.16346415368467382,0.09637583999999895,0.3911,0.2134,0.09412130612244633,0.04446800000000079,0.2856793050978195,-0.24400350833830367
150000,5000,7875,0,0.20314782035640644,0.09829463999999886,0.391,0.1088,0.097334775510202,0.03286751020408202,0.42159409921772467,1.291321695278141
150000,5000,8515,0,0.1409187163008898,0.09301015999999919,0.3729,0.1356,0.09077395918367119,0.049294367346939184,0.33112085701628374,2.29896987060398
150000,5000,7822,0,0.12663222059263657,0.09882287999999882,0.384,0.1432,0.09734579591836495,0.05586963265306147,0.4965458890252234,2.735646653708489
150000,5000,8704,0,0.08152179010048155,0.09818623999999827,0.4082,0.1755,0.09760457142856893,0.06916399999999989,0.2602748745174217,2.801479711840347
150000,5000,8301,0,0.16764904352802013,0.1083829599999986,0.4246,0.1079,0.1060462857142831,0.048473877551021394,0.4350445064583171,3.7016046545774186
150000,5000,8453,0,0.12726085311539148,0.09964719999999884,0.387,0.1551,0.09747746938775292,0.056818693877550695,0.4698771490250657,2.3456905057142134
150000,5000,10169,0,0.26163820254123205,0.09546055999999897,0.3723,0.0782,0.09353191836734467,0.018202857142857583,0.45915197490167764,0.1557415109286321
150000,5000,8896,0,0.09594396460017418,0.1017016799999985,0.3991,0.1526,0.09893110204081393,0.0688585306122455,0.40432376032716955,3.737410069116593
150000,5000,7670,0,0.2170103944288594,0.09929847999999841,0.3972,0.171,0.0944927346938751,0.03327885714285746,0.24036523618425043,-0.4696267659072677
150000,5000,7864,0,0.19235841956092248,0.10499591999999834,0.3988,0.0882,0.10188155102040532,0.04035600000000055,0.5288265094838811,3.835053603890459
150000,5000,8175,0,0.09150229592033476,0.10141143999999871,0.3981,0.1773,0.09909183673469146,0.06972514285714256,0.4211715170347189,2.787822033771754
150000,5000,9825,0,0.14149729122322152,0.10151623999999891,0.3936,0.1133,0.09780571428571201,0.05489191836734683,0.4142439934338591,4.279328277192586
150000,5000,9306,0,0.10214877785177201,0.10011975999999863,0.4049,0.1747,0.10060432653060952,0.06251820408163365,0.4138753612979295,2.207255632115431
150000,5000,8889,0,0.11653874150393839,0.10118079999999809,0.4183,0.1405,0.10068040816326274,0.059438204081633216,0.28621289217953344,3.274721400109905
150000,5000,7162,0,0.13855872671262892,0.09778615999999872,0.3785,0.1556,0.09330473469387549,0.05466661224489832,0.3817587766024161,2.0996623634709635
150000,5000,7050,0,0.13035173690973845,0.10430503999999856,0.3892,0.1791,0.09865542857142626,0.061840979591836154,0.49618910024702795,2.001177324037131
150000,5000,11079,0,0.18587408882347367,0.09765303999999897,0.3756,0.1237,0.09653934693877352,0.037542122448979295,0.5543522497017869,1.3147564575838913
150000,5000,5191,0,0.06468952402104466,0.09969591999999886,0.4172,0.2089,0.09829077551020153,0.07687134693877574,0.2026057072638611,2.3739366495650938
150000,5000,5067,0,0.06313503389933739,0.09842399999999861,0.4091,0.2166,0.09659632653060937,0.07687175510204088,0.21118459623184432,2.15951235674036
150000,5000,7332,0,0.11900027755983988,0.0982977599999987,0.4076,0.1629,0.09652653061224226,0.05825502040816357,0.22263681438675428,2.2028921452221
150000,5000,5807,0,0.19788470771587208,0.1051343999999981,0.4199,0.1071,0.10096383673469089,0.0398342040816332,0.2822388854313493,2.435217764976659
150000,5000,6400,0,0.09363440584297489,0.09816783999999854,0.3952,0.1447,0.09813567346938537,0.06458040816326531,0.41143654871526725,3.6561710185701197
150000,5000,8177,0,0.17872021750644618,0.10147511999999816,0.41,0.1529,0.0983134693877523,0.04309322448979632,0.27142611185360915,0.9604219748072431
150000,5000,8880,0,0.2140431000916011,0.0986895199999988,0.3963,0.1005,0.10023469387754826,0.027546122448980095,0.48706495961113694,0.8324851210719652
150000,5000,8486,0,0.2129299088040585,0.09789415999999905,0.3855,0.1464,0.09551126530611992,0.03153575510204156,0.40224314616013995,-0.12860719814451055
150000,5000,7911,0,0.10742458157690526,0.10353223999999779,0.4037,0.1629,0.09943118367346697,0.06746114285714265,0.3782964277496768,3.1294754941640615
150000,5000,6119,0,0.09609491753517119,0.09578087999999882,0.4074,0.1435,0.09533346938775261,0.06263975510204116,0.17647387250282967,3.4956071677498444
150000,5000,10673,0,0.2034322559129299,0.10405543999999907,0.3879,0.1454,0.09698808163265084,0.04076326530612317,0.43957629911025664,0.9359484359951282
150000,5000,9844,0,0.1352773572345508,0.1053852799999977,0.4058,0.1935,0.10206987755101765,0.058470693877550696,0.46411353498386015,1.2943530717199478
150000,5000,10418,0,0.12314139778515287,0.09603519999999909,0.3801,0.1473,0.09496163265305894,0.0549915102040811,0.4362788099315375,2.4600827482880963
150000,5000,5021,0,0.189840700775889,0.09952071999999819,0.4157,0.159,0.09678979591836462,0.038736979591837105,0.1572887496382679,0.33404397536561575
150000,5000,7833,0,0.09616581079999176,0.09659631999999879,0.3874,0.1613,0.09344073469387529,0.06585461224489841,0.2945691049037467,3.033468625913669
150000,5000,6119,0,0.17291591354666114,0.1016023999999985,0.3795,0.101,0.09390702040816087,0.04938326530612266,0.3971475769237604,4.350894313479357
150000,5000,5677,0,0.048130656687130347,0.09047623999999867,0.3788,0.2146,0.0899116734693858,0.07442195918367342,0.23152670963881958,2.0264820923729707
150000,5000,6070,0,0.15726045126841282,0.10173295999999829,0.4172,0.1313,0.09774065306122202,0.05042718367347012,0.18096025219874085,2.635284288883606
150000,5000,9772,0,0.24974131312286174,0.10050159999999882,0.3994,0.093,0.100841551020406,0.019826938775510256,0.4797847413847141,-0.16471261612833346
150000,5000,5715,0,0.07211465098886705,0.10088639999999839,0.4099,0.2105,0.09712497959183394,0.07750375510204034,0.2247911306997121,2.3773648474615974
150000,5000,8899,0,0.19031385915628685,0.09872855999999872,0.3859,0.1439,0.09310302040816096,0.041213061224490206,0.2955926225498136,1.0350640061146643
150000,5000,6574,0,0.31794152243932416,0.0999267199999987,0.4068,0.0955,0.09960775510203851,0.0038199999999999363,0.3546139744504719,-3.00039364024385
150000,5000,11025,0,0.27987266473248773,0.1021431999999987,0.395,0.0408,0.09804702040816093,0.016895836734693893,0.4098161339235092,3.110959838350915
150000,5000,8615,0,0.17181066574874815,0.09655311999999842,0.411,0.0933,0.0968147755102018,0.039665061224490185,0.20199215223022782,3.3051074571069803
150000,5000,8684,0,0.13524257207920876,0.09876623999999871,0.3851,0.1406,0.09743689795918156,0.053031102040817145,0.488544364368767,2.522883232787416
150000,5000,6691,0,0.12669464343150105,0.09737575999999838,0.3917,0.1491,0.0943031020408142,0.056649551020409306,0.28724699932415576,2.568557536845585
150000,5000,5497,0,0.08914784080265437,0.10254751999999853,0.4071,0.1809,0.1021986938775486,0.06932187755102034,0.4561241184886088,2.6230269587298807
150000,5000,5247,0,0.21326717442020215,0.10496431999999822,0.4273,0.1569,0.10261575510203834,0.03351069387755037,0.27734858304465726,-0.15859861106764025
150000,5000,9365,0,0.15353308181748782,0.09717639999999868,0.3814,0.1015,0.09348571428571224,0.049131102040817026,0.3587837191793472,4.270834697423697
150000,5000,5165,0,0.11364393178969978,0.10380671999999849,0.3955,0.1692,0.0975169795918341,0.06772383673469222,0.3826668737872666,2.9023296908383243
150000,5000,5956,0,0.12460822235013225,0.10411751999999849,0.4283,0.1627,0.10321795918367088,0.05887159183673408,0.29122578628034024,2.272227453006023
150000,5000,7382,0,0.17441486285211982,0.09695959999999872,0.3982,0.1312,0.09681951020407922,0.03950097959183729,0.326474529432668,1.2753130549596887
150000,5000,8794,0,0.11795316088193253,0.1058031199999981,0.4101,0.1551,0.10259853061224262,0.06435534693877548,0.4419856989943184,3.1423128342056645
150000,5000,8240,0,0.1930043354318961,0.10552359999999837,0.4289,0.1187,0.10403273469387478,0.038727999999999645,0.31687656891139676,1.6877432200010347
150000,5000,7698,0,0.1619313038262722,0.10084839999999784,0.3905,0.1996,0.09790416326530377,0.0475741224489807,0.4507596983560057,0.24755635240179108
150000,5000,9961,0,0.2722657562264883,0.09400871999999878,0.367,0.083,0.08906293877550826,0.018482775510204233,0.3188261025837794,-0.00932527797944026
150000,5000,6822,0,0.1177282617854083,0.0982195999999982,0.4066,0.1461,0.09698734693877281,0.05807069387755113,0.2508009199666598,2.8557766443591865
150000,5000,8113,0,0.13237013143759646,0.0997944799999984,0.3658,0.1506,0.0955048979591819,0.05742155102040881,0.6209459829285827,2.5906098848167343
150000,5000,9504,0,0.2549128873447075,0.09696095999999839,0.3877,0.0724,0.09526130612244664,0.01987714285714307,0.3685850747385905,0.8389047097807348
150000,5000,8076,0,0.2625708590839013,0.09801055999999878,0.3814,0.1021,0.09540212244897754,0.019087836734694538,0.44125970289515515,-0.5944893248360545
150000,5000,8595,0,0.14586896824021867,0.10049343999999888,0.4054,0.1347,0.09706955102040596,0.05274612244897885,0.2657189523973427,2.7587142784048266
150000,5000,6789,0,0.12395450604975522,0.10403223999999857,0.416,0.182,0.09939804081632396,0.06277395918367373,0.2574539355047052,1.995075545731823
150000,5000,6912,0,0.10086778043677369,0.10206247999999848,0.419,0.1819,0.09829346938775209,0.06842530612244922,0.18609769616811195,2.507675405780397
150000,5000,8283,0,0.10736553086339506,0.09852927999999851,0.3639,0.1627,0.09569387755101824,0.06315273469387778,0.6518416096021572,2.7036471234243558
150000,5000,9428,0,0.14720740089517703,0.10024111999999888,0.3656,0.1611,0.0928799999999981,0.05615126530612321,0.5054451273082059,2.0542526289687397
150000,5000,6648,0,0.1321337678420007,0.10397183999999811,0.4088,0.1724,0.09994253061224209,0.059462040816327145,0.3483938898441195,1.9948066314622908
150000,5000,4271,0,0.1432584321009167,0.09700695999999846,0.4007,0.1518,0.09662359183673226,0.04876767346938907,0.2935490866362861,1.6066866942434979
150000,5000,11567,0,0.3359622600480293,0.09428599999999925,0.3727,0.0,0.09372938775510042,0.0,0.4634233815161518,nan
150000,5000,7881,0,0.09227007035581458,0.10111503999999871,0.4156,0.1975,0.10055648979591557,0.06750661224489778,0.3069851521123118,1.9444058452258624
150000,5000,7202,0,0.1332411831400362,0.10509215999999864,0.4069,0.1788,0.09932285714285391,0.061436489795918224,0.34213294463470806,1.9735741087418588
150000,5000,5494,0,0.07567494855989443,0.09878583999999892,0.4197,0.1983,0.09986155102040543,0.0699113469387754,0.24100661654317787,2.120698068782446
150000,5000,7056,0,0.15399061509220913,0.1041711199999991,0.4145,0.1819,0.10201428571428303,0.05072481632653029,0.3752574743129934,0.9119031231287605
150000,5000,8841,0,0.15592516770144405,0.09995199999999928,0.3817,0.1399,0.09465012244897737,0.05132293877551052,0.4056947881569904,2.353662566517589
150000,5000,8085,0,0.08289136296381983,0.10068527999999867,0.4021,0.1872,0.09983551020407899,0.07070669387755069,0.4108885614243106,2.533004039931164
150000,5000,5476,0,0.20435940213242298,0.0965573599999986,0.4053,0.1036,0.09567722448979336,0.03190089795918405,0.21029811438840085,1.3866528341730642
150000,5000,8804,0,0.28622422749952026,0.09968143999999886,0.4021,0.1084,0.09778473469387503,0.012849469387754959,0.3271697390844481,-1.7151930638874375
150000,5000,5032,0,0.09866395586129573,0.10020415999999852,0.4189,0.201,0.09905126530611952,0.06536228571428529,0.21671274578127625,1.6718610624417403
150000,5000,7096,0,0.0863412632832743,0.09609079999999771,0.414,0.154,0.09581469387754862,0.06581812244898029,0.13431945049987098,3.3465708855966163
150000,5000,3250,0,0.11581444112083361,0.09896527999999845,0.4039,0.1779,0.09676310204081402,0.060079591836735266,0.2678604950927556,1.876985997891644
150000,5000,6208,0,0.15784687665271846,0.09673583999999841,0.4182,0.0972,0.09595338775509957,0.04476710204081732,0.10160976808362138,3.885725105861076
150000,5000,6056,0,0.24756058426623329,0.10095887999999817,0.4111,0.1203,0.09924195918367064,0.02254040816326509,0.2979690232435364,-0.5879569774863216
150000,5000,11389,0,0.11643768296466461,0.10869343999999821,0.3943,0.1675,0.10237746938775255,0.06966514285714284,0.5973250841130103,3.1589160495461326
150000,5000,8166,0,0.1251498306728137,0.09535271999999875,0.3902,0.141,0.09362424489795677,0.054657061224488906,0.27388027799369613,2.694372176781807
150000,5000,5866,0,0.12777238262797197,0.10259279999999785,0.4104,0.2057,0.09721159183673177,0.06148048979591818,0.2235169383288584,1.2405187485679543
150000,5000,5309,0,0.06716701209455356,0.10246319999999837,0.4319,0.2102,0.1026515918367317,0.07647885714285707,0.23672552097213445,2.3060013107591955
150000,5000,8556,0,0.21296253837326795,0.09781743999999842,0.391,0.1565,0.0955404081632626,0.031398367346938426,0.34626482460458435,-0.3709274146045717
150000,5000,8029,0,0.11985347181934636,0.09362903999999889,0.3768,0.1425,0.09214065306122257,0.055034448979592365,0.34930334478318614,2.6709636334261724
150000,5000,14224,0,0.28499098379102306,0.10345911999999871,0.3634,0.0877,0.09623624489795725,0.01889951020408157,0.6822763576635416,-0.12688567130838724
150000,5000,9310,0,0.14590986233554293,0.098320879999999,0.3801,0.1514,0.09278710204081438,0.05377746938775466,0.34237427140808013,2.163039673588146
150000,5000,7308,0,0.09950446509532929,0.10037431999999795,0.4084,0.1739,0.09826457142856893,0.06614881632653047,0.2848807166345276,2.5765766453690104
150000,5000,10959,0,0.17535821233546145,0.09416583999999886,0.3903,0.1031,0.0961433469387732,0.03599183673469372,0.3788150934629683,2.060913695293952
